book_id,book_name,cluster_label,pca_x,pca_y
88159d902c7520e2,人到中年，在游戏里面变成美少女,3,4.174031343116447,-0.036349961975853134
4ee235ee9aee288d,人在三体世界，我修仙干爆水滴！,3,4.666194180038417,0.05112974031500736
d83fa61ca892bb5a,人在三体，我是崩坏！,1,26.5702661727547,0.15530567372222837
73e527251352cd2a,人在书中，女主人设全部崩塌了,0,-6.398014196236723,-0.09454664946473393
bede488bc07dbafb,人在书中，我大反派的人设崩了,1,43.213441701777526,0.03411716478666907
892405189d584c4d,人在修仙世界，和谁都能五五开,7,15.840025752485367,0.059740834022834144
def6ebf7810b2df2,人在修仙界，我苟成了修仙大佬,7,17.549892903943572,-0.05594928959903969
91e01e1e5ae998d9,人在修仙界，白月光选择跟反派混,4,-12.896765262348865,0.08454009608973465
db08ce5d840f81f0,人在修真界，我为祖国修仙不停,7,9.418479281582258,-0.005680177442866613
0677c2e4d7bc1914,人在公墓，捡到一双红色高跟鞋,1,25.899248856199563,-0.10860821151818337
6bdf67425c32f9bf,人在兽世，只想种田过日子,7,22.657702885061212,-0.05484514126210924
a2b4cfe4c7773273,人在原神，开局迎娶雷神,0,-9.77344139576725,-0.07393670355924029
4b9248d088a2d60d,人在大乘期，今年上大一,3,3.141122090413859,-0.10140964923398191
383cd0b3eb847c73,人在奥特：开局电疗捷德,0,-3.802167846712848,-0.14815449112504533
ad26195a7b5abbeb,人在娘胎：卡bug批量生产仙帝,3,3.0324421141831053,-0.18043307035932224
1512ac176dcd647f,人在娘胎：把女帝气成早产儿,4,-23.80937271927505,-0.09845973795498217
eb19e5dbc0680dfc,人在实教，开局路哥骂我是变态,4,-14.047138633263685,0.02012131095585551
82618d8989358c5c,人在崩坏写日记,4,-22.949908409296754,0.08197926293622171
5e1d86e77112f9ad,人在惊悚，我被逼成了BOSS,0,-5.505457572870085,-0.051090376787312514
e1e928a0c2bedc3d,人在星铁，但考四级,4,-18.7817493692465,0.05841396875041566
639c7e09eaff27df,人在末日：这破门谁爱开谁开吧！,1,27.24631669110795,-0.14046099019256478
